image_name,image_path,latitude,longitude,label_code,label,num_pixels,dominant_pixel_count
28.5678_77.0146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5678_77.0146.png,28.5678,77.0146,40,Cropland,16384,9811
28.4766_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.4734.png,28.4766,77.4734,40,Cropland,16384,9431
28.9854_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9854_76.8943.png,28.9854,76.8943,40,Cropland,16384,13371
28.7767_77.1322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7767_77.1322.png,28.7767,77.1322,40,Cropland,16384,7930
28.4766_77.0645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.0645.png,28.4766,77.0645,50,Built-up,16384,11052
28.7442_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_77.0058.png,28.7442,77.0058,40,Cropland,16384,12772
28.4766_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_76.8822.png,28.4766,76.8822,40,Cropland,16384,14070
28.2679_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_76.8734.png,28.2679,76.8734,40,Cropland,16384,11196
28.8266_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_77.6058.png,28.8266,77.6058,40,Cropland,16384,14991
28.3266_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.2910.png,28.3266,77.291,50,Built-up,16384,10652
28.8178_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8178_77.2943.png,28.8178,77.2943,40,Cropland,16384,12006
28.5590_77.3444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5590_77.3444.png,28.559,77.3444,50,Built-up,16384,11388
28.3590_77.5146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_77.5146.png,28.359,77.5146,40,Cropland,16384,9530
28.4442_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_76.9321.png,28.4442,76.9321,50,Built-up,16384,11333
28.9354_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9354_77.6234.png,28.9354,77.6234,40,Cropland,16384,12518
28.3943_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3943_77.2734.png,28.3943,77.2734,50,Built-up,16384,11157
28.9942_77.1410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9942_77.1410.png,28.9942,77.141,40,Cropland,16384,16032
28.8178_76.9443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8178_76.9443.png,28.8178,76.9443,40,Cropland,16384,9571
28.2557_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_76.8734.png,28.2557,76.8734,40,Cropland,16384,14389
28.2266_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_76.8734.png,28.2266,76.8734,40,Cropland,16384,7752
28.6355_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_77.0821.png,28.6355,77.0821,50,Built-up,16384,15235
28.6854_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.3057.png,28.6854,77.3057,50,Built-up,16384,10718
28.7442_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_77.6146.png,28.7442,77.6146,40,Cropland,16384,14641
28.5942_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.4734.png,28.5942,77.4734,30,Vegetation,16384,7905
28.7442_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_76.9321.png,28.7442,76.9321,40,Cropland,16384,7939
28.7266_77.4409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.4409.png,28.7266,77.4409,40,Cropland,16384,9987
28.3767_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.6410.png,28.3767,77.641,40,Cropland,16384,13589
28.3679_76.9057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3679_76.9057.png,28.3679,76.9057,50,Built-up,16384,14693
28.7266_76.8558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_76.8558.png,28.7266,76.8558,40,Cropland,16384,8196
28.2090_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2090_77.6146.png,28.209,77.6146,40,Cropland,16384,12715
28.4854_77.4409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4854_77.4409.png,28.4854,77.4409,40,Cropland,16384,12059
28.9057_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_76.8943.png,28.9057,76.8943,40,Cropland,16384,12484
28.3590_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_77.3734.png,28.359,77.3734,40,Cropland,16384,8310
28.2266_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_77.4944.png,28.2266,77.4944,40,Cropland,16384,15975
28.6267_76.8646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_76.8646.png,28.6267,76.8646,40,Cropland,16384,13618
28.5443_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5443_76.9646.png,28.5443,76.9646,40,Cropland,16384,13389
28.8354_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.0443.png,28.8354,77.0443,40,Cropland,16384,14520
28.8057_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.6234.png,28.8057,77.6234,40,Cropland,16384,13614
28.4678_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.0058.png,28.4678,77.0058,50,Built-up,16384,15743
28.3178_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3178_77.1146.png,28.3178,77.1146,40,Cropland,16384,6029
28.6091_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6091_77.2646.png,28.6091,77.2646,10,Vegetation,16384,10218
28.8090_77.4443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_77.4443.png,28.809,77.4443,40,Cropland,16384,14020
28.7178_77.3558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.3558.png,28.7178,77.3558,10,Vegetation,16384,5464
28.4556_77.5645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4556_77.5645.png,28.4556,77.5645,50,Built-up,16384,8636
28.7178_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_76.9944.png,28.7178,76.9944,40,Cropland,16384,14867
28.3855_76.9822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_76.9822.png,28.3855,76.9822,40,Cropland,16384,6591
28.2090_77.0909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2090_77.0909.png,28.209,77.0909,40,Cropland,16384,14519
28.5766_77.0234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5766_77.0234.png,28.5766,77.0234,50,Built-up,16384,13314
28.6056_76.8558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_76.8558.png,28.6056,76.8558,40,Cropland,16384,15100
28.2442_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2442_77.4944.png,28.2442,77.4944,40,Cropland,16384,16331
28.7855_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7855_77.4734.png,28.7855,77.4734,40,Cropland,16384,12561
28.6942_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.1443.png,28.6942,77.1443,50,Built-up,16384,12949
28.5942_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.4646.png,28.5942,77.4646,50,Built-up,16384,6860
28.3266_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.2146.png,28.3266,77.2146,40,Cropland,16384,11959
28.4590_76.8646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4590_76.8646.png,28.459,76.8646,40,Cropland,16384,10399
28.9590_77.1733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9590_77.1733.png,28.959,77.1733,40,Cropland,16384,15447
28.8442_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8442_77.3057.png,28.8442,77.3057,40,Cropland,16384,11623
28.6557_76.9734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_76.9734.png,28.6557,76.9734,40,Cropland,16384,15075
28.6179_77.5234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.5234.png,28.6179,77.5234,40,Cropland,16384,12191
28.6443_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_76.9145.png,28.6443,76.9145,40,Cropland,16384,11286
28.9556_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9556_77.0821.png,28.9556,77.0821,40,Cropland,16384,8848
28.7679_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7679_77.5909.png,28.7679,77.5909,40,Cropland,16384,11505
28.5091_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.3145.png,28.5091,77.3145,50,Built-up,16384,8811
28.8354_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_76.8943.png,28.8354,76.8943,40,Cropland,16384,14998
28.5766_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5766_77.0443.png,28.5766,77.0443,50,Built-up,16384,7231
28.2855_77.0909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.0909.png,28.2855,77.0909,40,Cropland,16384,15292
28.6355_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_76.8734.png,28.6355,76.8734,40,Cropland,16384,14617
28.5557_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5557_76.9558.png,28.5557,76.9558,40,Cropland,16384,14523
28.4766_77.3321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.3321.png,28.4766,77.3321,50,Built-up,16384,12918
28.4766_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.2910.png,28.4766,77.291,50,Built-up,16384,6590
28.2943_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2943_76.9944.png,28.2943,76.9944,20,Vegetation,16384,9261
28.4556_77.1909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4556_77.1909.png,28.4556,77.1909,50,Built-up,16384,8688
28.4354_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4354_77.2558.png,28.4354,77.2558,20,Vegetation,16384,10101
28.5091_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_76.9910.png,28.5091,76.991,50,Built-up,16384,4956
28.7591_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.2734.png,28.7591,77.2734,50,Built-up,16384,11159
28.7056_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7056_77.3233.png,28.7056,77.3233,50,Built-up,16384,13174
28.7178_77.1733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.1733.png,28.7178,77.1733,50,Built-up,16384,14969
28.8679_77.6322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.6322.png,28.8679,77.6322,40,Cropland,16384,13735
28.2354_77.2822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.2822.png,28.2354,77.2822,40,Cropland,16384,12696
28.6267_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.3057.png,28.6267,77.3057,50,Built-up,16384,14822
28.9057_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_77.5909.png,28.9057,77.5909,40,Cropland,16384,14295
28.5091_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.4822.png,28.5091,77.4822,50,Built-up,16384,12599
28.8354_77.1557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_77.1557.png,28.8354,77.1557,40,Cropland,16384,14680
28.7855_77.1557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7855_77.1557.png,28.7855,77.1557,40,Cropland,16384,10928
28.7090_77.5322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_77.5322.png,28.709,77.5322,40,Cropland,16384,10956
28.9266_77.2234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.2234.png,28.9266,77.2234,40,Cropland,16384,10785
28.9178_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9178_77.2734.png,28.9178,77.2734,40,Cropland,16384,12630
28.2266_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_77.1943.png,28.2266,77.1943,40,Cropland,16384,14938
28.5854_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_77.2146.png,28.5854,77.2146,50,Built-up,16384,8119
28.4266_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_77.0821.png,28.4266,77.0821,50,Built-up,16384,12879
28.5590_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5590_77.6443.png,28.559,77.6443,40,Cropland,16384,15186
28.5443_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5443_77.3145.png,28.5443,77.3145,10,Vegetation,16384,5253
28.4556_76.9057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4556_76.9057.png,28.4556,76.9057,40,Cropland,16384,11412
28.6854_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.2734.png,28.6854,77.2734,50,Built-up,16384,15443
28.5179_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5179_76.8943.png,28.5179,76.8943,40,Cropland,16384,14665
28.4266_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_77.4558.png,28.4266,77.4558,40,Cropland,16384,9060
28.2767_77.5821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2767_77.5821.png,28.2767,77.5821,30,Vegetation,16384,11854
28.8354_76.8910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8354_76.8910.png,28.8354,76.891,40,Cropland,16384,14873
28.7056_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7056_76.9910.png,28.7056,76.991,40,Cropland,16384,11009
28.5942_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.3233.png,28.5942,77.3233,50,Built-up,16384,14897
28.6854_77.3321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.3321.png,28.6854,77.3321,50,Built-up,16384,15557
28.8057_77.5557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.5557.png,28.8057,77.5557,40,Cropland,16384,12692
28.7266_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.3409.png,28.7266,77.3409,40,Cropland,16384,6245
28.8057_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.1146.png,28.8057,77.1146,40,Cropland,16384,12368
28.7354_77.1645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7354_77.1645.png,28.7354,77.1645,50,Built-up,16384,12083
28.2855_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.2734.png,28.2855,77.2734,40,Cropland,16384,13510
28.4442_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_76.9145.png,28.4442,76.9145,40,Cropland,16384,11432
28.9178_77.1234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9178_77.1234.png,28.9178,77.1234,40,Cropland,16384,11510
28.7056_77.3943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7056_77.3943.png,28.7056,77.3943,40,Cropland,16384,8710
28.9057_77.1909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_77.1909.png,28.9057,77.1909,40,Cropland,16384,14609
28.6179_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.5909.png,28.6179,77.5909,40,Cropland,16384,11820
28.9766_77.3646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9766_77.3646.png,28.9766,77.3646,40,Cropland,16384,10618
28.5091_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.4734.png,28.5091,77.4734,50,Built-up,16384,12681
28.5854_77.0557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_77.0557.png,28.5854,77.0557,50,Built-up,16384,9629
28.7855_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7855_77.4944.png,28.7855,77.4944,40,Cropland,16384,9046
28.8855_77.4321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8855_77.4321.png,28.8855,77.4321,40,Cropland,16384,13360
28.5678_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5678_76.8943.png,28.5678,76.8943,40,Cropland,16384,15738
28.5854_77.5058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_77.5058.png,28.5854,77.5058,40,Cropland,16384,10811
28.8057_77.1410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.1410.png,28.8057,77.141,50,Built-up,16384,11881
28.9354_77.2444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9354_77.2444.png,28.9354,77.2444,40,Cropland,16384,15526
28.5091_76.9443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_76.9443.png,28.5091,76.9443,40,Cropland,16384,12165
28.6590_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6590_76.9646.png,28.659,76.9646,40,Cropland,16384,14770
28.2178_77.5410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2178_77.5410.png,28.2178,77.541,40,Cropland,16384,15604
28.8679_77.4321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.4321.png,28.8679,77.4321,40,Cropland,16384,14240
28.2354_77.5322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.5322.png,28.2354,77.5322,40,Cropland,16384,16129
28.3590_77.3321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_77.3321.png,28.359,77.3321,50,Built-up,16384,15331
28.7679_76.9443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7679_76.9443.png,28.7679,76.9443,40,Cropland,16384,13312
28.4556_77.4321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4556_77.4321.png,28.4556,77.4321,40,Cropland,16384,9400
28.6179_77.2410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.2410.png,28.6179,77.241,50,Built-up,16384,11022
28.9854_77.5322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9854_77.5322.png,28.9854,77.5322,40,Cropland,16384,14639
28.3090_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3090_77.3734.png,28.309,77.3734,40,Cropland,16384,10003
28.4766_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.4822.png,28.4766,77.4822,50,Built-up,16384,7613
28.6678_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_77.4646.png,28.6678,77.4646,50,Built-up,16384,15456
28.9266_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.2943.png,28.9266,77.2943,40,Cropland,16384,14236
28.7178_77.4145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7178_77.4145.png,28.7178,77.4145,40,Cropland,16384,8911
28.7354_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7354_77.5443.png,28.7354,77.5443,40,Cropland,16384,14312
28.2943_77.3444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2943_77.3444.png,28.2943,77.3444,40,Cropland,16384,13699
28.6766_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.1443.png,28.6766,77.1443,50,Built-up,16384,13039
28.7090_77.1821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_77.1821.png,28.709,77.1821,50,Built-up,16384,14790
28.8767_77.1645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_77.1645.png,28.8767,77.1645,40,Cropland,16384,13613
28.3442_76.9734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_76.9734.png,28.3442,76.9734,40,Cropland,16384,5745
28.5942_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.5733.png,28.5942,77.5733,40,Cropland,16384,12937
28.8266_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_77.3734.png,28.8266,77.3734,40,Cropland,16384,12822
28.3943_77.2444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3943_77.2444.png,28.3943,77.2444,10,Vegetation,16384,6688
28.2943_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2943_77.4822.png,28.2943,77.4822,40,Cropland,16384,13057
28.3767_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.2734.png,28.3767,77.2734,50,Built-up,16384,9971
28.3442_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_77.6443.png,28.3442,77.6443,40,Cropland,16384,16023
28.2557_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_77.2943.png,28.2557,77.2943,40,Cropland,16384,8992
28.3354_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3354_77.4822.png,28.3354,77.4822,40,Cropland,16384,13419
28.3090_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3090_77.2146.png,28.309,77.2146,40,Cropland,16384,15246
28.3442_77.0557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_77.0557.png,28.3442,77.0557,20,Vegetation,16384,10174
28.7266_77.3646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.3646.png,28.7266,77.3646,40,Cropland,16384,8344
28.2090_77.3943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2090_77.3943.png,28.209,77.3943,40,Cropland,16384,14733
28.9354_76.9409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9354_76.9409.png,28.9354,76.9409,40,Cropland,16384,12968
28.3090_77.1058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3090_77.1058.png,28.309,77.1058,40,Cropland,16384,15688
28.2679_77.2444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_77.2444.png,28.2679,77.2444,40,Cropland,16384,12638
28.7855_77.5410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7855_77.5410.png,28.7855,77.541,40,Cropland,16384,14597
28.7557_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7557_76.9944.png,28.7557,76.9944,40,Cropland,16384,15488
28.3090_77.1821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3090_77.1821.png,28.309,77.1821,40,Cropland,16384,13041
28.4942_77.3233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4942_77.3233.png,28.4942,77.3233,50,Built-up,16384,15241
28.4090_77.3558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4090_77.3558.png,28.409,77.3558,50,Built-up,16384,6107
28.2266_77.2322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_77.2322.png,28.2266,77.2322,40,Cropland,16384,16178
28.9090_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_77.2943.png,28.909,77.2943,40,Cropland,16384,15151
28.7557_77.4443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7557_77.4443.png,28.7557,77.4443,40,Cropland,16384,7925
28.7557_77.5146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7557_77.5146.png,28.7557,77.5146,10,Vegetation,16384,9292
28.6267_77.1733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.1733.png,28.6267,77.1733,10,Vegetation,16384,11229
28.7354_77.5146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7354_77.5146.png,28.7354,77.5146,40,Cropland,16384,12119
28.7442_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_77.2646.png,28.7442,77.2646,50,Built-up,16384,12647
28.7679_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7679_77.0821.png,28.7679,77.0821,40,Cropland,16384,10819
28.8767_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_77.2910.png,28.8767,77.291,40,Cropland,16384,12602
28.7591_77.0821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.0821.png,28.7591,77.0821,40,Cropland,16384,10551
28.3266_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.0443.png,28.3266,77.0443,20,Vegetation,16384,7866
28.7442_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_77.1943.png,28.7442,77.1943,50,Built-up,16384,14535
28.5590_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5590_77.2943.png,28.559,77.2943,50,Built-up,16384,8651
28.9090_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_77.3057.png,28.909,77.3057,40,Cropland,16384,13705
28.4442_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_77.3145.png,28.4442,77.3145,50,Built-up,16384,15073
28.8591_77.5322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8591_77.5322.png,28.8591,77.5322,40,Cropland,16384,11949
28.2679_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_77.3145.png,28.2679,77.3145,50,Built-up,16384,6883
28.8679_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.6146.png,28.8679,77.6146,40,Cropland,16384,14133
28.6091_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6091_77.5733.png,28.6091,77.5733,40,Cropland,16384,15437
28.4442_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_77.0058.png,28.4442,77.0058,50,Built-up,16384,15567
28.7767_77.4443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7767_77.4443.png,28.7767,77.4443,40,Cropland,16384,12712
28.6590_76.9057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6590_76.9057.png,28.659,76.9057,40,Cropland,16384,11782
28.6056_77.1557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_77.1557.png,28.6056,77.1557,10,Vegetation,16384,13063
28.5678_77.3943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5678_77.3943.png,28.5678,77.3943,50,Built-up,16384,8669
28.6557_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.6410.png,28.6557,77.641,40,Cropland,16384,15379
28.3855_77.5410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_77.5410.png,28.3855,77.541,40,Cropland,16384,7592
28.8090_76.9409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8090_76.9409.png,28.809,76.9409,40,Cropland,16384,9125
28.9178_77.6322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9178_77.6322.png,28.9178,77.6322,40,Cropland,16384,12128
